id,coding,d2018,d2017,d2016,16-17,17-18
1519,焼津水産化学工業(株)【2812】,996,880,666,32.13%,13.18%
665,リズム時計工業(株)【7769】,995,851,553,53.89%,16.92%
867,(株)ｇｕｍｉ【3903】,994,1650,-2229,174.02%,-39.76%
1386,太平洋興発(株)【8835】,989,939,755,24.37%,5.32%
1597,兼松サステック(株)【7961】,989,956,747,27.98%,3.45%
1160,ダイニック(株)【3551】,988,1199,796,50.63%,-17.60%
1723,(株)巴川製紙所【3878】,984,863,290,197.59%,14.02%
3139,(株)システムリサーチ【3771】,983,938,863,8.69%,4.80%
2989,(株)ハイマックス【4299】,981,961,851,12.93%,2.08%
2612,(株)ホクリヨウ【1384】,976,1519,1496,1.54%,-35.75%
3283,(株)ワッツ【2735】,975,1209,1205,0.33%,-19.35%
1331,(株)丸山製作所【6316】,973,707,1249,-43.39%,37.62%
2211,アールビバン(株)【7523】,973,979,712,37.50%,-0.61%
2910,ＳＥＭＩＴＥＣ(株)【6626】,971,723,654,10.55%,34.30%
1547,(株)ニッセイ【6271】,970,479,815,-41.23%,102.51%
3023,ミクロン精密(株)【6159】,964,785,1186,-33.81%,22.80%
1062,(株)富山銀行【8365】,963,1042,1542,-32.43%,-7.58%
2447,メディアスホールディングス(株)【3154】,960,1004,987,1.72%,-4.38%
2491,(株)ムサシ【7521】,960,1107,925,19.68%,-13.28%
1336,東洋テック(株)【9686】,959,658,615,6.99%,45.74%
2089,(株)カンセキ【9903】,959,841,1018,-17.39%,14.03%
3587,ｅＢＡＳＥ(株)【3835】,958,828,697,18.79%,15.70%
2478,(株)エスイー【3423】,954,656,512,28.13%,45.43%
2879,(株)キムラ【7461】,953,1240,1470,-15.65%,-23.15%
2123,モリテック　スチール(株)【5986】,950,692,397,74.31%,37.28%
1202,(株)ユーグレナ【2931】,950,693,476,45.59%,37.09%
2457,(株)高見澤【5283】,949,846,947,-10.67%,12.17%
2842,ソフトブレーン(株)【4779】,949,1014,678,49.56%,-6.41%
751,日亜鋼業(株)【5658】,946,575,266,116.17%,64.52%
2195,(株)Ｍｉｓｕｍｉ【7441】,942,1047,1050,-0.29%,-10.03%
2321,日本ピグメント(株)【4119】,938,1046,286,265.73%,-10.33%
1732,カンロ(株)【2216】,935,591,333,77.48%,58.21%
3352,(株)トミタ【8147】,932,823,1190,-30.84%,13.24%
2746,(株)メディアドゥホールディングス【3678】,930,,,#DIV/0!,#DIV/0!
1054,(株)精工技研【6834】,930,1065,930,14.52%,-12.68%
2280,フジ日本精糖(株)【2114】,929,620,959,-35.35%,49.84%
1333,エンシュウ(株)【6218】,928,-404,556,-172.66%,329.70%
2264,(株)魚力【7596】,928,1004,1364,-26.39%,-7.57%
2424,名糖産業(株)【2207】,927,556,482,15.35%,66.73%
2972,Ａｂａｌａｎｃｅ(株)【3856】,926,115,397,-71.03%,705.22%
2302,仙波糖化工業(株)【2916】,926,720,704,2.27%,28.61%
2780,(株)ワイヤレスゲート【9419】,922,1250,1065,17.37%,-26.24%
3114,(株)エラン【6099】,912,,,#DIV/0!,#DIV/0!
2871,(株)オーシャンシステム【3096】,910,915,979,-6.54%,-0.55%
3191,(株)グッドコムアセット【3475】,907,929,948,-2.00%,-2.37%
2595,(株)大光【3160】,906,792,816,-2.94%,14.39%
2470,(株)力の源ホールディングス【3561】,905,609,502,21.31%,48.60%
3316,(株)クワザワ【8104】,905,1122,1148,-2.26%,-19.34%
1823,(株)テセック【6337】,904,213,-437,148.74%,324.41%
3251,(株)プラップジャパン【2449】,904,819,655,25.04%,10.38%
3375,(株)アイ・ピー・エス【4390】,902,513,331,54.98%,75.83%
1379,東海染工(株)【3577】,902,1148,1106,3.80%,-21.43%
1087,ＭＲＫホールディングス(株)【9980】,900,135,-600,122.50%,566.67%
1213,宮越ホールディングス(株)【6620】,900,723,628,15.13%,24.48%
3340,(株)アイケイ【2722】,898,557,205,171.71%,61.22%
2529,ＩＣＤＡホールディングス(株)【3184】,896,550,581,-5.34%,62.91%
3209,(株)ニッキ【6042】,895,501,727,-31.09%,78.64%
3048,ジャパンフーズ(株)【2599】,893,,,#DIV/0!,#DIV/0!
2423,アイエーグループ(株)【7509】,891,676,566,19.43%,31.80%
2459,オイシックス・ラ・大地(株)【3182】,891,752,,#DIV/0!,18.48%
2768,(株)タクミナ【6322】,890,934,808,15.59%,-4.71%
2599,田中商事(株)【7619】,890,1114,1294,-13.91%,-20.11%
2894,ジャパンベストレスキューシステム(株)【2453】,889,823,597,37.86%,8.02%
2818,ＵＬＳグループ(株)【3798】,888,842,810,3.95%,5.46%
3315,(株)ミダック【6564】,883,590,355,66.20%,49.66%
1009,(株)サガミホールディングス【9900】,883,838,876,-4.34%,5.37%
2793,三相電機(株)【6518】,882,681,526,29.47%,29.52%
2981,杉田エース(株)【7635】,880,795,749,6.14%,10.69%
3030,アヲハタ(株)【2830】,879,758,543,39.59%,15.96%
2143,丸東産業(株)【7894】,878,842,541,55.64%,4.28%
1689,中央魚類(株)【8030】,871,982,1048,-6.30%,-11.30%
2367,大日本コンサルタント(株)【9797】,870,679,594,14.31%,28.13%
1675,(株)桑山【7889】,869,1281,1054,21.54%,-32.16%
1136,(株)ジョイフル【9942】,868,2158,3092,-30.21%,-59.78%
1294,(株)ナカヨ【6715】,862,408,647,-36.94%,111.27%
2391,瀧上工業(株)【5918】,861,543,1887,-71.22%,58.56%
2112,(株)フェリシモ【3396】,859,-499,275,-281.45%,272.14%
2511,(株)オロ【3983】,858,682,642,6.23%,25.81%
2281,(株)ラックランド【9612】,857,1086,715,51.89%,-21.09%
2905,(株)キューブシステム【2335】,855,781,949,-17.70%,9.48%
550,応用地質(株)【9755】,855,1579,2188,-27.83%,-45.85%
2333,クリエートメディック(株)【5187】,854,754,648,16.36%,13.26%
3237,(株)ラ・アトレ【8885】,849,351,639,-45.07%,141.88%
311,アツギ(株)【3529】,849,1040,867,19.95%,-18.37%
3147,サトウ食品工業(株)【2923】,849,1247,1187,5.05%,-31.92%
1579,エムケー精工(株)【5906】,848,973,626,55.43%,-12.85%
3548,(株)レッグス【4286】,846,862,798,8.02%,-1.86%
3408,(株)Ｃｏｍｉｎｉｘ【3173】,841,533,773,-31.05%,57.79%
2162,塩水港精糖(株)【2112】,840,726,1022,-28.96%,15.70%
2859,(株)ジー・スリーホールディングス【3647】,839,806,299,169.57%,4.09%
1842,(株)ホウスイ【1352】,837,799,523,52.77%,4.76%
2556,夢の街創造委員会(株)【2484】,837,800,572,39.86%,4.63%
985,(株)中村屋【2204】,837,1436,1211,18.58%,-41.71%
2821,(株)和井田製作所【6158】,835,302,914,-66.96%,176.49%
3141,(株)フィックスターズ【3687】,835,710,614,15.64%,17.61%
1894,(株)正興電機製作所【6653】,835,866,632,37.03%,-3.58%
1919,神東塗料(株)【4615】,834,910,1014,-10.26%,-8.35%
2741,ＴＡＣ(株)【4319】,833,713,605,17.85%,16.83%
2593,中央紙器工業(株)【3952】,829,935,888,5.29%,-11.34%
1883,ジーエフシー(株)【7559】,827,897,862,4.06%,-7.80%
1755,乾汽船(株)【9308】,826,-2179,-3538,38.41%,137.91%
2439,(株)ウィザス【9696】,826,629,1140,-44.82%,31.32%
2833,日本モーゲージサービス(株)【7192】,823,806,549,46.81%,2.11%
936,神鋼鋼線工業(株)【5660】,822,709,1757,-59.65%,15.94%
2923,(株)太平製作所【6342】,821,697,397,75.57%,17.79%
3447,(株)アドバンテッジリスクマネジメント【8769】,819,629,239,163.18%,30.21%
2347,ＡＧＳ(株)【3648】,819,834,660,26.36%,-1.80%
1822,(株)サンリツ【9366】,817,627,769,-18.47%,30.30%
2155,三洋工業(株)【5958】,817,824,888,-7.21%,-0.85%
2892,(株)トスネット【4754】,815,887,926,-4.21%,-8.12%
1797,(株)ＮＥＷ　ＡＲＴ　ＨＯＬＤＩＮＧＳ【7638】,814,1605,1777,-9.68%,-49.28%
1190,極東貿易(株)【8093】,812,1190,1203,-1.08%,-31.76%
3389,イー・ガーディアン(株)【6050】,811,562,328,71.34%,44.31%
2749,(株)ヒガシトゥエンティワン【9029】,811,670,711,-5.77%,21.04%
1542,(株)ユニバンス【7254】,810,1130,160,606.25%,-28.32%
2283,(株)モルフォ【3653】,809,824,742,11.05%,-1.82%
2770,ピー・シー・エー(株)【9629】,807,432,40,980.00%,86.81%
2931,日本社宅サービス(株)【8945】,807,812,615,32.03%,-0.62%
2795,大丸エナウィン(株)【9818】,805,819,910,-10.00%,-1.71%
2651,(株)一蔵【6186】,805,1035,,#DIV/0!,-22.22%
2063,神栄(株)【3004】,804,1030,337,205.64%,-21.94%
3190,櫻護謨(株)【5189】,803,945,856,10.40%,-15.03%
3056,サイボウズ(株)【4776】,802,515,-381,235.17%,55.73%
3091,(株)翻訳センター【2483】,802,697,534,30.52%,15.06%
3554,(株)クレステック【7812】,800,691,509,35.76%,15.77%
3468,(株)新潟放送【9408】,800,1103,1053,4.75%,-27.47%
2949,(株)ソネック【1768】,797,767,676,13.46%,3.91%
3210,こころネット(株)【6060】,796,885,421,110.21%,-10.06%
2522,トーソー(株)【5956】,795,1007,594,69.53%,-21.05%
1021,アイコム(株)【6820】,791,732,2367,-69.07%,8.06%
3223,ソウルドアウト(株)【6553】,790,492,267,84.27%,60.57%
2414,小津産業(株)【7487】,789,668,586,13.99%,18.11%
3594,(株)ユニバーサル園芸社【6061】,788,829,772,7.38%,-4.95%
2157,(株)エンバイオ・ホールディングス【6092】,787,257,298,-13.76%,206.23%
3274,デジタル・インフォメーション・テクノロジー(株)【3916】,787,653,524,24.62%,20.52%
3287,日本コンピュータ・ダイナミクス(株)【4783】,783,347,382,-9.16%,125.65%
1937,北恵(株)【9872】,780,632,584,8.22%,23.42%
3140,(株)三機サービス【6044】,777,538,394,36.55%,44.42%
2569,(株)アマナ【2402】,774,385,-1137,133.86%,101.04%
3462,(株)システム情報【3677】,772,588,446,31.84%,31.29%
1904,東海運(株)【9380】,772,719,753,-4.52%,7.37%
2721,イートアンド(株)【2882】,770,607,,#DIV/0!,26.85%
1403,ワタベウェディング(株)【4696】,768,1000,146,584.93%,-23.20%
2676,サツドラホールディングス(株)【3544】,768,1318,,#DIV/0!,-41.73%
2085,竹田印刷(株)【7875】,767,744,743,0.13%,3.09%
2709,(株)マイスターエンジニアリング【4695】,763,874,854,2.34%,-12.70%
1795,日本鋳造(株)【5609】,762,-313,213,-246.95%,343.45%
3061,(株)ベネフィットジャパン【3934】,761,681,540,26.11%,11.75%
2034,日和産業(株)【2055】,761,693,757,-8.45%,9.81%
1512,星和電機(株)【6748】,760,90,662,-86.40%,744.44%
1863,(株)富士ピー・エス【1848】,760,543,624,-12.98%,39.96%
1852,日本フエルト(株)【3512】,759,638,842,-24.23%,18.97%
2979,東洋ビジネスエンジニアリング(株)【4828】,757,715,531,34.65%,5.87%
1788,丸紅建材リース(株)【9763】,757,815,859,-5.12%,-7.12%
2952,(株)トーヨーアサノ【5271】,756,72,283,-74.56%,950.00%
1716,東洋精糖(株)【2107】,756,668,610,9.51%,13.17%
1828,日本タングステン(株)【6998】,755,473,678,-30.24%,59.62%
2349,(株)ニチダイ【6467】,755,642,828,-22.46%,17.60%
2444,イサム塗料(株)【4624】,755,849,715,18.74%,-11.07%
636,(株)東北銀行【8349】,755,1971,2712,-27.32%,-61.69%
2102,(株)スーパーツール【5990】,753,787,914,-13.89%,-4.32%
2097,(株)文溪堂【9471】,752,593,538,10.22%,26.81%
3193,パイプドＨＤ(株)【3919】,750,845,580,45.69%,-11.24%
2184,(株)テノックス【1905】,749,1062,1962,-45.87%,-29.47%
2188,アイティメディア(株)【2148】,746,709,825,-14.06%,5.22%
3348,(株)ＦＣホールディングス【6542】,745,715,,#DIV/0!,4.20%
1918,さくらインターネット(株)【3778】,745,1018,976,4.30%,-26.82%
2674,黒谷(株)【3168】,745,2099,-592,454.56%,-64.51%
2919,ゲンダイエージェンシー(株)【2411】,743,1269,1142,11.12%,-41.45%
3119,(株)テクノスジャパン【3666】,742,728,580,25.52%,1.92%
904,ＳＲＳホールディングス(株)【8163】,741,405,542,-25.28%,82.96%
2596,日本システム技術(株)【4323】,741,571,401,42.39%,29.77%
2823,互応化学工業(株)【4962】,739,808,773,4.53%,-8.54%
1484,ＮＣホールディングス(株)【6236】,737,187,,#DIV/0!,294.12%
2201,(株)ＲＶＨ【6786】,737,2628,2822,-6.87%,-71.96%
1903,岡谷電機産業(株)【6926】,736,484,359,34.82%,52.07%
3037,ＳＨＩＮＰＯ(株)【5903】,736,608,603,0.83%,21.05%
3246,(株)モバイルファクトリー【3912】,736,611,314,94.59%,20.46%
2122,伏木海陸運送(株)【9361】,735,769,564,36.35%,-4.42%
2632,(株)エボラブルアジア【6191】,730,618,312,98.08%,18.12%
1907,(株)ＮａＩＴＯ【7624】,728,496,585,-15.21%,46.77%
415,双葉電子工業(株)【6986】,726,-384,1493,-125.72%,289.06%
3120,(株)クロス・マーケティンググループ【3675】,726,1341,1232,8.85%,-45.86%
3005,興研(株)【7963】,725,634,526,20.53%,14.35%
2926,(株)サカイホールディングス【9446】,725,763,751,1.60%,-4.98%
3273,クルーズ(株)【2138】,725,2105,2480,-15.12%,-65.56%
2620,ブルドックソース(株)【2804】,724,958,781,22.66%,-24.43%
3512,ＧＣＡ(株)【2174】,723,2492,2738,-8.98%,-70.99%
2621,ＰＣＩホールディングス(株)【3918】,717,590,547,7.86%,21.53%
3542,テックポイント【6697】,716,,,#DIV/0!,#DIV/0!
3038,ＵＵＵＭ(株)【3990】,716,358,,#DIV/0!,100.00%
1107,ＯＫＫ(株)【6205】,715,-251,1199,-120.93%,384.86%
2801,マルサンアイ(株)【2551】,710,748,631,18.54%,-5.08%
3308,トラストホールディングス(株)【3286】,709,623,293,112.63%,13.80%
3380,(株)エスクロー・エージェント・ジャパン【6093】,708,689,402,71.39%,2.76%
1607,ＫＩＭＯＴＯ【7908】,707,211,-508,141.54%,235.07%
2193,(株)ナンシン【7399】,707,1015,824,23.18%,-30.34%
1665,(株)ニレコ【6863】,705,537,649,-17.26%,31.28%
3264,(株)クロスキャット【2307】,704,554,515,7.57%,27.08%
1802,大黒屋ホールディングス(株)【6993】,699,493,1755,-71.91%,41.78%
3150,(株)フォーバルテレコム【9445】,699,695,644,7.92%,0.58%
1183,富士興産(株)【5009】,699,788,631,24.88%,-11.29%
1499,(株)ＣＡＣ　Ｈｏｌｄｉｎｇｓ【4725】,698,1202,1209,-0.58%,-41.93%
2627,中央可鍛工業(株)【5607】,695,360,311,15.76%,93.06%
2383,デリカフーズホールディングス(株)【3392】,694,557,683,-18.45%,24.60%
2624,(株)大泉製作所【6618】,694,599,318,88.36%,15.86%
2101,(株)ヨシタケ【6488】,693,637,484,31.61%,8.79%
3271,イフジ産業(株)【2924】,693,663,642,3.27%,4.52%
2697,ＥＲＩホールディングス(株)【6083】,690,289,569,-49.21%,138.75%
3346,(株)ウエスコホールディングス【6091】,690,607,582,4.30%,13.67%
1035,池上通信機(株)【6771】,688,-3232,364,-987.91%,121.29%
2590,(株)オンリー【3376】,688,567,435,30.34%,21.34%
1072,川澄化学工業(株)【7703】,687,923,2130,-56.67%,-25.57%
3369,(株)アイフィスジャパン【7833】,683,588,582,1.03%,16.16%
2689,京福電気鉄道(株)【9049】,682,705,698,1.00%,-3.26%
2197,協立エアテック(株)【5997】,678,572,636,-10.06%,18.53%
2525,(株)エムジーホーム【8891】,675,514,286,79.72%,31.32%
3222,(株)カヤック【3904】,675,643,392,64.03%,4.98%
422,すてきナイスグループ(株)【8089】,675,1518,1628,-6.76%,-55.53%
3388,(株)エスプール【2471】,674,507,59,759.32%,32.94%
2130,(株)リヒトラブ【7975】,673,379,-65,683.08%,77.57%
2105,(株)瑞光【6279】,673,2103,3654,-42.45%,-68.00%
2763,アスカ(株)【7227】,670,494,369,33.88%,35.63%
2896,パシフィックシステム(株)【3847】,670,622,547,13.71%,7.72%
2499,(株)オールアバウト【2454】,668,556,75,641.33%,20.14%
2006,フリージア・マクロス(株)【6343】,668,594,1058,-43.86%,12.46%
2819,(株)メンバーズ【2130】,667,617,448,37.72%,8.10%
346,ＦＤＫ(株)【6955】,666,-330,1580,-120.89%,301.82%
1283,ｓａｎｔｅｃ(株)【6777】,665,635,317,100.32%,4.72%
3087,(株)エヌジェイホールディングス【9421】,664,-358,-509,29.67%,285.47%
2488,高千穂交易(株)【2676】,663,500,436,14.68%,32.60%
1487,(株)サンコー【6964】,662,665,31,2045.16%,-0.45%
3148,(株)日本一ソフトウェア【3851】,658,366,427,-14.29%,79.78%
1360,ワタミ(株)【7522】,656,182,-290,162.76%,260.44%
2808,大東港運(株)【9367】,655,782,769,1.69%,-16.24%
2074,(株)両毛システムズ【9691】,653,621,587,5.79%,5.15%
2265,ジェコー(株)【7768】,653,751,1197,-37.26%,-13.05%
2110,タケダ機械(株)【6150】,651,619,579,6.91%,5.17%
3161,木徳神糧(株)【2700】,649,1061,1385,-23.39%,-38.83%
3031,不二ラテックス(株)【5199】,648,550,652,-15.64%,17.82%
3083,(株)ビューティガレージ【3180】,648,555,441,25.85%,16.76%
1293,ヤマト　インターナショナル(株)【8127】,648,756,338,123.67%,-14.29%
2288,サンリン(株)【7486】,648,907,1090,-16.79%,-28.56%
1284,(株)アドバンスト・メディア【3773】,647,-77,-267,71.16%,940.26%
2958,(株)日本色材工業研究所【4920】,646,799,500,59.80%,-19.15%
2873,オーエス(株)【9637】,644,766,1062,-27.87%,-15.93%
3595,(株)インターワークス【6032】,643,881,795,10.82%,-27.01%
3216,東京汽船(株)【9193】,641,828,816,1.47%,-22.58%
3277,(株)ＣＤＧ【2487】,636,672,693,-3.03%,-5.36%
1728,富士精工(株)【6142】,635,105,1013,-89.63%,504.76%
1778,イマジニア(株)【4644】,635,602,848,-29.01%,5.48%
1184,アルテック(株)【9972】,634,366,168,117.86%,73.22%
2660,萬世電機(株)【7565】,634,513,527,-2.66%,23.59%
2327,(株)大戸屋ホールディングス【2705】,634,709,600,18.17%,-10.58%
3072,那須電機鉄工(株)【5922】,632,497,569,-12.65%,27.16%
1969,古林紙工(株)【3944】,630,567,502,12.95%,11.11%
3504,(株)ウィル【3241】,630,673,661,1.82%,-6.39%
2574,オリコン(株)【4800】,629,616,388,58.76%,2.11%
3289,ビジネス・ワンホールディングス(株)【4827】,628,566,372,52.15%,10.95%
1060,富士通コンポーネント(株)【6719】,628,998,907,10.03%,-37.07%
1426,(株)ハークスレイ【7561】,627,884,905,-2.32%,-29.07%
2929,(株)ＮＴＴデータイントラマート【3850】,626,597,403,48.14%,4.86%
2207,日本スキー場開発(株)【6040】,624,442,107,313.08%,41.18%
2371,サイバーステップ(株)【3810】,622,372,-289,228.72%,67.20%
3298,(株)データ・アプリケーション【3848】,622,619,548,12.96%,0.48%
671,津田駒工業(株)【6217】,622,728,-274,365.69%,-14.56%
3243,(株)トレジャー・ファクトリー【3093】,621,734,,#DIV/0!,-15.40%
1746,日本ビューホテル(株)【6097】,617,1362,1327,2.64%,-54.70%
1694,(株)マイネット【3928】,611,500,,#DIV/0!,22.20%
2430,(株)タカショー【7590】,607,503,722,-30.33%,20.68%
3394,マークラインズ(株)【3901】,607,518,416,24.52%,17.18%
1592,ムーンバット(株)【8115】,607,669,270,147.78%,-9.27%
1138,インヴァスト証券(株)【8709】,601,-42,311,-113.50%,1530.95%
2520,(株)フリークアウト・ホールディングス【6094】,601,358,96,272.92%,67.88%
