id,coding,industry,d2018,d2017,d2016
2216,(株)森組【1853】,,,,情報・通信
2217,森六ホールディングス(株)【4249】,9417,6323,6303,サービス業
2218,古河電池(株)【6937】,2980,3336,2928,化学
2219,フリュー(株)【6238】,2453,3920,3651,その他製品
2220,(株)ダイイチ【7643】,,,1330,その他製品
2221,(株)カーメイト【7297】,1294,457,412,不動産業
2222,ダントーホールディングス(株)【5337】,-391,-309,-469,金属製品
2223,岩塚製菓(株)【2221】,66,374,391,小売業
2224,福井コンピュータホールディングス(株)【9790】,3687,3114,2165,精密機器
2225,タツモ(株)【6266】,1672,1346,1013,不動産業
2226,ナトコ(株)【4627】,1461,1187,934,その他製品
2227,(株)ハイデイ日高【7611】,,,,鉄鋼
2228,(株)ワークマン【7564】,,,,非鉄金属
2229,(株)イグニス【3689】,-2532,83,1474,卸売業
2230,東洋合成工業(株)【4970】,,,,卸売業
2231,旭松食品(株)【2911】,154,220,203,サービス業
2232,クニミネ工業(株)【5388】,1789,1586,1425,情報・通信
2233,ケル(株)【6919】,1019,843,789,その他製品
2234,(株)マックハウス【7603】,,,,卸売業
2235,ＫＹＣＯＭホールディングス(株)【9685】,120,158,136,情報・通信
2236,(株)セコニックホールディングス【7758】,244,305,109,卸売業
2237,ＣＢグループマネジメント(株)【9852】,1797,1753,1203,その他金融業
2238,(株)アドウェイズ【2489】,299,315,687,情報・通信
2239,マックスバリュ九州(株)【3171】,,,1977,その他金融業
2240,(株)ＪＰホールディングス【2749】,1303,1168,1732,サービス業
2241,日本食品化工(株)【2892】,,2029,800,食料品
2242,山田コンサルティンググループ(株)【4792】,2917,2255,2134,サービス業
2243,日本伸銅(株)【5753】,,,,建設業
2244,名工建設(株)【1869】,5698,4852,5112,情報・通信
2245,(株)スカラ【4845】,1546,3736,616,サービス業
2246,(株)酉島製作所【6363】,1257,1462,373,小売業
2247,インフォコム(株)【4348】,5829,4776,4427,情報・通信
2248,ピクセルカンパニーズ(株)【2743】,-1244,-174,45,鉄鋼
2249,ファーストブラザーズ(株)【3454】,3373,3966,2832,卸売業
2250,(株)アミューズ【4301】,3342,5361,5983,卸売業
2251,(株)サンウッド【8903】,,,,機械
2252,(株)ビーイング【4734】,319,272,532,小売業
2253,八洲電機(株)【3153】,2002,1554,1887,卸売業
2254,ファースト住建(株)【8917】,,,,情報・通信
2255,(株)ストライダーズ【9816】,208,279,297,鉄鋼
2256,川崎設備工業(株)【1777】,,,,情報・通信
2257,アイサンテクノロジー(株)【4667】,352,334,317,小売業
2258,(株)東祥【8920】,6561,5982,5449,機械
2259,田岡化学工業(株)【4113】,2075,1808,1810,電気機器
2260,エステールホールディングス(株)【7872】,1545,1360,1146,サービス業
2261,野崎印刷紙業(株)【7919】,152,320,531,食料品
2262,(株)日住サービス【8854】,490,377,499,繊維製品
2263,イハラサイエンス(株)【5999】,3289,2543,2071,情報・通信
2264,(株)魚力【7596】,928,1004,1364,化学
2265,ジェコー(株)【7768】,653,751,1197,非鉄金属
2266,(株)コーセーアールイー【3246】,1784,1104,780,電気機器
2267,マジェスティ　ゴルフ(株)【7834】,-333,187,197,金属製品
2268,パウダーテック(株)【5695】,1815,1694,1337,繊維製品
2269,平河ヒューテック(株)【5821】,2172,2561,2367,情報・通信
2270,新都ホールディングス(株)【2776】,-29,,,鉄鋼
2271,レカム(株)【3323】,656,292,124,水産・農林業
2272,三協フロンテア(株)【9639】,5330,5216,4184,小売業
2273,(株)ケイブ【3760】,,,,石油・石炭製品
2274,(株)トランザクション【7818】,1700,1439,1045,電気機器
2275,横浜丸魚(株)【8045】,200,209,173,情報・通信
2276,ＳＥホールディングス・アンド・インキュベーションズ(株)【9478】,408,204,377,小売業
2277,英和(株)【9857】,1064,995,900,サービス業
2278,(株)Ｃａｓａ【7196】,,,,情報・通信
2279,(株)ディー・エル・イー【3686】,-109,-895,,情報・通信
2280,イー・ギャランティ(株)【8771】,2276,2119,1829,化学
2281,(株)ベネフィット・ワン【2412】,6212,5852,4355,サービス業
2282,フジ日本精糖(株)【2114】,929,620,959,情報・通信
2283,(株)ラックランド【9612】,857,1086,715,小売業
2284,(株)弘電社【1948】,1693,1799,1211,情報・通信
2285,(株)モルフォ【3653】,809,824,742,サービス業
2286,(株)ジーニー【6562】,527,257,129,小売業
2287,(株)ハチバン【9950】,297,427,529,食料品
2288,(株)システナ【2317】,5170,3693,3172,サービス業
2289,(株)サンユウ【5697】,493,292,237,金属製品
2290,サンリン(株)【7486】,648,907,1090,情報・通信
2291,(株)ＵＥＸ【9888】,1539,793,651,サービス業
2292,(株)赤阪鐵工所【6022】,,,,精密機器
2293,マルシェ(株)【7524】,,,,機械
2294,(株)イデアインターナショナル【3140】,419,,,電気機器
2295,(株)システムソフト【7527】,-79,,,小売業
2296,高砂鐵工(株)【5458】,556,422,281,サービス業
2297,(株)アエリア【3758】,2691,-1605,-612,情報・通信
2298,(株)壱番屋【7630】,4712,3663,4870,金属製品
2299,日本エアーテック(株)【6291】,,,,情報・通信
2300,本多通信工業(株)【6826】,2007,1425,1301,食料品
2301,(株)学情【2301】,,,,電気機器
2302,仙波糖化工業(株)【2916】,926,720,704,機械
2303,ダイトウボウ(株)【3202】,325,417,378,卸売業
2304,ネオス(株)【3627】,-323,-271,76,サービス業
2305,本州化学工業(株)【4115】,3207,2047,1989,情報・通信
2306,(株)エス・サイエンス【5721】,,,,建設業
2307,大同信号(株)【6743】,1294,1203,1817,機械
2308,イワブチ(株)【5983】,289,592,782,小売業
2309,(株)キムラタン【8107】,-387,-293,-225,情報・通信
2310,(株)ソルクシーズ【4284】,501,613,593,繊維製品
2311,(株)エンビプロ・ホールディングス【5698】,1002,796,731,機械
2312,カネコ種苗(株)【1376】,1747,2015,2144,サービス業
2313,(株)鳥貴族【3193】,,,,卸売業
2314,ビーピー・カストロール(株)【5015】,,,,情報・通信
2315,パルステック工業(株)【6894】,272,345,244,食料品
2316,日本プロセス(株)【9651】,512,407,425,機械
2317,(株)ペッパーフードサービス【3053】,2298,958,,建設業
2318,(株)帝国ホテル【9708】,4698,4934,4072,卸売業
2319,(株)ビットワングループ【2338】,-187,-316,144,卸売業
2320,サイオス(株)【3744】,320,474,-111,ガラス・土石製品
2321,日本ピグメント(株)【4119】,938,1046,286,不動産業
2322,(株)田谷【4679】,,,,繊維製品
2323,(株)インタートレード【3747】,-335,-458,11,サービス業
2324,(株)グローバルダイニング【7625】,-49,-8,142,サービス業
2325,(株)ザッパラス【3770】,-695,294,239,情報・通信
2326,(株)市進ホールディングス【4645】,347,511,649,ゴム製品
2327,(株)大戸屋ホールディングス【2705】,634,709,600,その他製品
2328,日東ベスト(株)【2877】,1370,1550,1214,情報・通信
2329,ライク(株)【2462】,1915,1524,953,情報・通信
2330,(株)フジマック【5965】,2714,2153,1588,卸売業
2331,(株)ユビキタスＡＩコーポレーション【3858】,4,-286,,機械
2332,(株)プレステージ・インターナショナル【4290】,4230,3768,3345,食料品
2333,クリエートメディック(株)【5187】,854,754,648,不動産業
2334,川重冷熱工業(株)【6414】,,,,化学
2335,新コスモス電機(株)【6824】,2466,1745,1651,小売業
2336,(株)ゴルフダイジェスト・オンライン【3319】,1214,1073,828,パルプ・紙
2337,ヒューマン・メタボローム・テクノロジーズ(株)【6090】,-140,-43,-70,卸売業
2338,中部水産(株)【8145】,,,,サービス業
2339,(株)ＫＳＫ【9687】,1355,1248,1125,サービス業
2340,(株)中西製作所【5941】,,,,繊維製品
2341,(株)ホットリンク【3680】,125,-654,126,卸売業
2342,はごろもフーズ(株)【2831】,1405,2850,2722,パルプ・紙
2343,協立電機(株)【6874】,1717,1383,1204,情報・通信
2344,(株)加地テック【6391】,,,,小売業
2345,シンデン・ハイテックス(株)【3131】,1207,838,366,情報・通信
2346,中日本鋳工(株)【6439】,,,,サービス業
2347,(株)フリークアウト・ホールディングス【6094】,-532,601,358,建設業
2348,ＡＧＳ(株)【3648】,819,834,660,情報・通信
2349,日本リーテック(株)【1938】,3957,4551,4129,金属製品
2350,(株)ニチダイ【6467】,755,642,828,電気機器
2351,(株)ＰＬＡＮＴ【7646】,,,,小売業
2352,フューチャー(株)【4722】,4458,3642,4869,電気機器
2353,帝国繊維(株)【3302】,3889,3337,3819,食料品
2354,明治機械(株)【6334】,179,376,126,機械
2355,(株)スプリックス【7030】,,,474,小売業
2356,マルカキカイ(株)【7594】,1894,1657,2334,情報・通信
2357,沖縄セルラー電話(株)【9436】,12449,11703,11212,サービス業
2358,和弘食品(株)【2813】,49,78,158,電気機器
2359,(株)テクノスマート【6246】,,,,卸売業
2360,暁飯島工業(株)【1997】,,,,卸売業
2361,(株)シモジマ【7482】,1534,1856,1587,不動産業
2362,(株)サトー商会【9996】,1450,1373,1222,卸売業
2363,アサヒ衛陶(株)【5341】,-68,-238,-116,情報・通信
2364,和田興産(株)【8931】,,,,情報・通信
2365,サイボー(株)【3123】,-177,822,965,化学
2366,(株)ＤＮＡチップ研究所【2397】,,,,機械
2367,ＲＩＺＡＰグループ(株)【2928】,13590,10212,5066,サービス業
2368,大日本コンサルタント(株)【9797】,870,679,594,不動産業
2369,(株)電算【3640】,,,,情報・通信
2370,(株)フコク【5185】,2823,3097,3229,建設業
2371,(株)ＳＨＯＥＩ【7839】,3734,3461,3145,情報・通信
2372,サイバーステップ(株)【3810】,622,372,-289,情報・通信
2373,ＪＦＥシステムズ(株)【4832】,2805,2288,1956,卸売業
2374,ＹＫＴ(株)【2693】,173,410,393,卸売業
2375,日本ギア工業(株)【6356】,,,,ガラス・土石製品
2376,エバラ食品工業(株)【2819】,1470,1864,1754,ガラス・土石製品
2377,(株)マリオン【3494】,,,,建設業
2378,ウルトラファブリックス・ホールディングス(株)【4235】,572,517,957,建設業
2379,(株)ファミリー【8298】,,,,サービス業
2380,阿波製紙(株)【3896】,416,519,797,輸送用機器
2381,五洋インテックス(株)【7519】,-180,,-5,小売業
2382,(株)リンクアンドモチベーション【2170】,3365,1924,868,食料品
2383,(株)日本Ｍ＆Ａセンター【2127】,11605,9046,7002,卸売業
2384,日東製網(株)【3524】,997,816,1155,卸売業
2385,デリカフーズホールディングス(株)【3392】,694,557,683,機械
2386,スーパーバッグ(株)【3945】,320,918,301,建設業
2387,(株)ＡＳＪ【2351】,32,-40,35,情報・通信
2388,(株)アオキスーパー【9977】,,,,卸売業
2389,(株)東計電算【4746】,2579,2432,2440,小売業
2390,(株)セレスポ【9625】,,,,卸売業
2391,ミサワホーム中国(株)【1728】,189,1424,223,金属製品
2392,(株)セゾン情報システムズ【9640】,4362,3351,2654,情報・通信
2393,瀧上工業(株)【5918】,861,543,1887,サービス業
2394,シライ電子工業(株)【6658】,438,676,879,サービス業
2395,(株)ＺＯＺＯ【3092】,32669,26284,17756,サービス業
2396,(株)アルチザネットワークス【6778】,-672,-155,350,情報・通信
2397,ボーソー油脂(株)【2608】,-519,126,57,小売業
2398,(株)タカキタ【6325】,,,,サービス業
2399,(株)トラスト【3347】,1318,1453,1637,小売業
2400,エヌ・デーソフトウェア(株)【3794】,1825,1481,794,化学
2401,ＫｅｅＰｅｒ技研(株)【6036】,,,,金属製品
2402,ユー・エム・シー・エレクトロニクス(株)【6615】,2543,2873,2338,機械
2403,(株)エフティグループ【2763】,4806,4204,4873,卸売業
2404,太洋物産(株)【9941】,,,,陸運業
2405,(株)三栄建築設計【3228】,8179,9496,7249,化学
2406,(株)ＰＡＬＴＥＫ【7587】,1037,515,1361,小売業
2407,(株)アクロディア【3823】,51,-363,-330,電気機器
2408,ＳＡＭＵＲＡＩ＆Ｊ　ＰＡＲＴＮＥＲＳ(株)【4764】,-182,-86,20,食料品
2409,上村工業(株)【4966】,8322,5671,6698,サービス業
2410,北川精機(株)【6327】,481,422,55,サービス業
2411,スバル興業(株)【9632】,3151,2169,1858,情報・通信
2412,ロードスターキャピタル(株)【3482】,1364,750,728,金属製品
2413,(株)ユニリタ【3800】,1347,1455,1531,卸売業
2414,三井住建道路(株)【1776】,1498,1365,1721,陸運業
2415,(株)ユーザベース【3966】,545,250,-332,小売業
2416,(株)ソリトンシステムズ【3040】,1525,1259,452,機械
2417,小津産業(株)【7487】,789,668,586,機械
2418,佐藤商事(株)【8065】,4148,3597,3308,空運業
2419,神島化学工業(株)【4026】,,,,不動産業
2420,(株)ニッカトー【5367】,,,,機械
2421,中部日本放送(株)【9402】,2779,2805,2077,精密機器
2422,コーアツ工業(株)【1743】,405,315,34,その他製品
2423,(株)ビーアールホールディングス【1726】,1674,1372,508,化学
2424,ジャパンマテリアル(株)【6055】,5879,4558,4057,化学
2425,東京ラヂエーター製造(株)【7235】,1438,1967,1970,小売業
2426,アイエーグループ(株)【7509】,891,676,566,小売業
2427,名糖産業(株)【2207】,927,556,482,情報・通信
2428,(株)オータケ【7434】,,,,情報・通信
2429,明治電機工業(株)【3388】,2815,2005,2274,電気機器
2430,トリニティ工業(株)【6382】,2449,1894,1673,小売業
2431,神田通信機(株)【1992】,159,162,258,その他製品
2432,ネクストウェア(株)【4814】,39,32,70,情報・通信
2433,(株)タカショー【7590】,607,503,722,金属製品
2434,(株)ニチリョク【7578】,,,,医薬品
2435,尾家産業(株)【7481】,,,,その他製品
2436,(株)菊池製作所【3444】,-95,-340,-574,その他金融業
2437,ジャパンシステム(株)【9758】,448,358,43,情報・通信
